-0,100289266799206;0,148053057590839;0,164943301190811;-0,00318073518730899;0;0;0,0452923509623467;0;-0,0515500811717245;0;0;0;0,0562828070533932;0;0,140019056621744;0;-0,146689092738076;-0,262755019035478;0;0,14297180189582;0;-0,106961512930561;0,0330955092133536;0,268725988634475;-0,118390491533144;0;-0,095166634965613;0;0;0,11157885050938;0;0;0;0;-0,0572346067382759;0,092558286045617;0;0,190225931151625;0;-0,0747740888826381;0,0837741916307848;-0,144767571678721;0;0;-0,161219456690914;0;-0,0560058194655878;0;0;0;0;0;-0,0319145062369659;0;-0,0427493533124441;0,0319669397977034;0;0,191490199622677;0,00897677199990281;0,0386049313052551;0;0;-0,0804181129945246;0,0517857165606699;0,120680225244791;0,240271059557419;0;0,0623485759542948;0;0,130454309142732;0,301484938636858;0;
0;0;0;0,249116796052972;0,215779039869119;0;0;0,209856728740107;0,131955315995199;-0,0613847171678721;0;0;0,221034493576901;0;0,113498104930686;0,144449306657657;-0,0866802434189703;0;-0,014210169890377;0,0438565680391287;-0,12610182116471;0,0204313495642321;0,147061778859459;0;0,0539205044348749;0;-0,0823023540125136;-0,023790368990022;-0,027330866637125;0;0,108073688426195;0;0,375567037024486;-0,161127426313693;0,029322268797263;-0,0677476680146318;0,247054948935956;0;0;-0,206629279116715;0;0,0882614536074205;0;0,171765819516742;0;0,141872363406575;-0,205751608119574;-0,0149553815929927;0;0;-0,0572965362302548;0;0;0;0;-0,165319094950808;0,172949074671429;0;0;0,27336101048787;-0,144450501564402;0,161395501329084;0,15489201501551;-0,119827457565443;-0,0116478907442413;0,0796098324625762;0,00405464847663426;0;0,00700266978259099;-0,13185292596269;0;-0,187253149323652;
0;0,165639186465472;0;0,104763570460473;-0,109393888750485;-0,254846372451868;0;-0,029316857898904;0;-0,122916670853884;0;0,197007349312062;0;0,0438322657418683;0;0;-0,259353678796772;-0,0373285278895341;0,0121449444910822;0;-0,0445514358857649;-0,0519699627024658;0;0,111753365946846;-0,12265772203627;0,185584255014637;-0,129277043965813;0;0;0,0845103669099889;0;0;-0,159064194962076;0;0;0;0;0,0511121911764635;0;-0,013683268840919;-0,190967443087019;-0,0200159495837463;0;-0,0762087312389154;0;0;0;0;0,1483139829816;0;0,0543611614020233;-0,0964016650545045;0;0,0695485970143873;-0,0589642406666919;0,308474301194546;0,0929211252766299;0;-0,134939416345881;0;-0,314546431698624;0;0;0;0,17992097581263;-0,230224063097825;0,0700039656384973;0;-0,0143312510517367;0;0;0;
0,268145542744385;0,0684524764513898;0,0304611068271952;0;0;0;0;0,100615057169534;0;-0,122773705781371;0,236460050475894;0;0;0;0;0,163224756536817;0;0,256157518757212;0;0,071954241586621;-0,0781050703155837;0;0;0,0753376784320422;0;-0,162831707587892;0;0;0,0516698136374453;0;-0,0199959052239388;0,0647967869475451;-0,00198670143969157;-0,0440878502599436;0;0;0;-0,0704176418386782;0;-0,311837239591754;0;0;0,201549700723885;0;0,119825307490667;0,056482515450064;0;-0,00149790991648649;-0,0662164193248739;-0,0547933109727037;0;0,217173453210304;0,272693130202336;0,0756240430568273;0;0;-0,117473757285589;0,10592359388131;-0,114662360971176;0;0;0,225663547832796;0;0;0,357411396690335;-0,131771000051763;-0,0763896326413575;0,15969967308602;0,0389615899152588;-0,175813440411222;-0,241624382070361;-0,0406354574071023;
0;0,178474333010197;-0,190822369687188;0;-0,0431343552791125;0,201527367058926;0;-0,162218643261162;-0,0255733377761092;-0,138283383902573;-0,128873065137296;-0,0371230008805358;0;0,251196061442222;-0,0911618503897398;0;0;0,0878590360556471;-0,153191665219808;0,0568208156826265;-0,173062365919251;0;0;0;0;0,19372638492901;-0,0406781141673853;0,480439073481343;0;0;-0,0951926258674279;-0,00508686910339855;0;0;-0,00260925588144628;0;-0,164026300153176;0;0,0728963917184713;0;0,0396500096266298;0;0,196207339658852;-0,223485862001468;0;0;0;-0,185149780486521;0;0;-0,0108583806033482;0;0;-0,279480666437868;0;0;0;-0,0466996221775715;0;0,316286248222854;0;-0,265653156411467;0;0,123193841816855;-0,386667331621615;-0,154398603451856;0,100667360957196;0,0530638767479476;0;-0,205383933104246;0;-0,111955100181927;
0;0,314338882674811;0;0;0,305930162187614;0,207475887384559;0,195842625669802;0;-0,0970349731407804;0,046045467190153;-0,183843008905213;0,240521060950833;0;0,146573087854192;0,135561510045335;0;0;0;-0,212127821455871;0;0;-0,0263253906993407;0,302942612251059;0,0951735948761883;0;0,0129489610799864;-0,162957953942567;0,0465416672192393;0;0;-0,0922708392874474;0;-0,198081432888272;-0,0786406107436115;-0,297745358367738;0,0834235673860952;-0,104775316583613;0;0,0953666158103929;-0,00188084033159778;-0,0335961275049611;-0,055644653593994;0;-0,070203154298443;-0,0597626011525245;0;0;0;0;0;-0,05764571911848;0;-0,0784582826991112;0;-0,207906517967676;0;-0,293321607400143;0;-0,147907148788649;0,339700594406731;0,29608048742548;0;0,218255866700831;0;0;0;0;0,353150490054943;0,23755667489711;-0,110609751571083;0,207199150135748;-0,0433173078242246;
0,101427999043341;0;0;0;0,193725363751713;0;0;-0,422936003201636;-0,219210170627901;0,192491575396664;-0,138280943293084;-0,0396299937718363;-0,051404257223769;0,060542353498632;0;-0,218593953699175;-0,14984796937819;0,0519625009191214;0;0;0;0;-0,186044226734467;-0,00664652683160083;0;0;0,114768109598449;0,0213113446764897;0;0,00430159554113434;0,0105677943502055;0;-0,249863808366997;-0,0337703389676219;-0,0250810572520997;0,111582682842687;0,00716530446611001;0,049692985366999;0,392124182650991;0;0;0;0;0;0,296704054851232;0,282596921254211;0,0489572030496876;0,283715485576147;0,0812096419461475;0;-0,3374042449065;0;0,0667968845235381;0;-0,208985328524556;-0,0973965422874852;-0,158748999907123;0,134021025836867;0,0880868860616499;0;0,166252737931523;0,0117125286721864;-0,211552534916535;0,0539129714803815;0;0;0;0,0849379451617415;0;-0,000755832668814987;-0,194200030484303;0,611553560590216;
-0,150600966098082;-0,0952935054045716;0;-0,391829096073843;-0,238715745537731;0;0;-0,0356843430365774;-0,00479758217781879;-0,0329715711733877;0,0377814989114584;-0,0228471709378378;-0,251962114808618;0;0;-0,0500277188241567;-0,0822451994199776;-0,0989457009937791;0;0;0;-0,0245248494820973;0;0,0251316770594853;0,19483811504769;0;0;0;-0,00271370043323676;0,052994929239955;0,0380768547940378;0;0,145635121940838;0,0374578049817341;0;-0,140875132658147;0;-0,0670057964676621;-0,126639799204334;0;0,0704831346569067;0;0,0534051669073053;0,142463364290058;0,0540957310356045;0,168848719630365;0;-0,134688678774503;-0,095085314904225;-0,360363978178482;0;0;0;-0,13741158633956;-0,26036228776241;0;0;-0,18766790137173;0;-0,156048505592253;0,0227855935939401;-0,00262789618776932;-0,114582717834934;0;0,0645111565899086;0;0;0;0;0,0640740228373529;0;0,129818361311207;
0,182103294088454;0,0618020749467722;-0,0926553038114748;0,023897658831922;0;0,259985506879145;0,0812185764247512;0;0;-0,00459160865081994;0;0,0792611220272798;0,423072274236078;0;0,145743484635571;0;0;-0,0115096702648826;0;0,0625857278812511;-0,126650625279568;-0,0258169624288388;-0,109915859596441;0,00549622284062092;0;0;0;0,0965536854963945;0;0,183636999409285;-0,1868769779656;0;0;0;0,119742595754115;0,0464507287561247;-0,110253974645431;-0,176916781198797;0;0,0865529073002605;0,0826592578548462;0,182320030404524;0,153728750712445;0;0;0;-0,04195106413715;0;0;0;0;0;0;0,081003629563763;0;0,0715819768575444;0;0,110564957714343;-0,110437163883864;-0,202667690409575;0;0;0;0;0;0,160793125539291;0;0;-0,0136446528779034;0;0;0;
-0,165804209853807;-0,576850454688067;0,312066146441848;-0,024723643882773;0,110075755566513;0;-0,130360795923045;0;0,168872113095803;0;0;-0,014045006366101;0,197209159090958;0;0;0,0474406155594652;-0,0763717635775824;0,0887747252954936;0,0151926633040226;0;0;-0,0671903447132263;-0,0111268314230802;0,412826332333582;0,0324568900263664;0,388707252154504;0;-0,13506100792027;0,0509118305096266;0;0;0;0;0;-0,00334278729279364;-0,0620890816616104;0;0,242901723661818;0;0,0732032912229145;0;0;0,093239976156914;0;0;-0,0504324589648678;0;0,102551692443143;-0,257932877524479;-0,214719618953272;-0,342700136447039;0;0,064735275603595;0;0,114760590171195;0,19520282374617;-0,110808773071912;0;-0,289458843421152;0;0;0,00941887964556674;0;0,0569425172200126;-0,0376010972986319;0;0;0,0858800389131566;-0,0347077790867395;0,173102149230575;0;0;
